,label,p_title,sent_length,word_length,Stops_ratio,Num_Punctuation,category_Berita,category_Ekonomi&Bisnis,category_Lain,category_Lifestyle,category_Olahraga,category_Otomotif,category_Religi,category_Selebriti&Entertainment,category_Teknologi,source_Kompas.com,source_detik.com,source_fimela.com,source_kapanlagi.com,source_liputan6.com,source_okezone.com,source_posmetro-medan.com,source_republika.co.id,source_sindonews.com,source_tempo.co,source_tribunnews.com,source_wowkeren.com
9332,clickbait,bj habibie meninggal dunia melanie subono sampai jumpa di keabadian,10,5.8,0.2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9333,clickbait,keluarga dampingi detik detik bj habibie mengembuskan napas terakhir,9,6.666666667,0.111111111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9334,clickbait,duka para artis atas meninggalnya bj habibie,7,5.428571429,0.28571428600000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9335,clickbait,nct dream datang ke indonesia lee jeong hoon bertemu saudara jauh,11,5.0,0.272727273,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9336,clickbait,mimpi disiram darah elly sugigi kini mantap berhijab,8,5.625,0.125,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9337,non-clickbait,erin taulany bantah gugat cerai andre taulany,7,5.571428571,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9338,clickbait,kepedihan ernest prakasa mendengar bj habibie jatuh sakit,8,6.25,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9339,clickbait,gara gara nct dream indra herlambang jadi trending topic di twitter,11,5.181818182,0.181818182,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9340,clickbait,vicky prasetyo diam diam dekati sarita abdul mukti,8,5.375,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9341,clickbait,marsha aruan sudah pakai makeup sejak smp,7,5.0,0.28571428600000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9342,clickbait,terungkap bill skarsgard sang badut pennywise ternyata pria beranak satu,10,6.3,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9343,clickbait,main film horor prisia nasution syuting jam,7,5.285714286,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9344,clickbait,video christian bale restui robert pattinson jadi batman,8,6.125,0.125,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9345,clickbait,foto bareng wanita ini risa saraswati minder,7,5.428571429,0.14285714300000002,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9346,clickbait,pengalaman manggung ari lasso dari hotel mewah hingga lokasi banjir,10,5.8,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9347,non-clickbait,musisi senior anton issoedibyo meninggal dunia,6,6.833333333,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9348,clickbait,cut meyriska tunjukkan tanda tanda kehamilan,6,6.5,0.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9349,non-clickbait,jenazah anton issoedibyo akan dimakamkan di tpu jeruk purut,9,5.666666667,0.222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9350,non-clickbait,anton issoedibjo meninggal dunia karena stroke,6,6.833333333,0.166666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9351,clickbait,beginilah sosok mendiang anton issoedibjo di mata harvey malaihollo,9,6.555555556,0.222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9352,clickbait,di lokasi syuting film horor prisia nasution rewel soal adegan operasi caesar,12,5.5,0.166666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9353,clickbait,atta halilintar sindir tukang karang cerita siapa yang dimaksud,9,6.1111111110000005,0.333333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9354,clickbait,winky wiryawan latihan olah tubuh dan menetralkan diri buat apa,10,5.4,0.4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9355,clickbait,bertemu di belakang panggung nct dream bikin rossa gemas,9,5.333333333,0.222222222,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9356,clickbait,ingat perseteruannya dengan nikita mirzani elza syarief muntah muntah,9,6.777777778,0.222222222,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9357,clickbait,irish bella dan ammar zoni kompak rehat syuting sinetron,9,5.333333333,0.111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9358,clickbait,hanung bramantyo bergetar saat dengar kabar meninggalnya bj habibie,9,6.555555556,0.111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9359,non-clickbait,cek toko sebelah bakal tayang di tiongkok,7,5.0,0.28571428600000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9360,clickbait,tiba di rumah duka bj habibie reza rahadian dan bcl menangis,11,4.545454545,0.272727273,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9361,non-clickbait,cek kehamilan irish bella alami pendarahan dan kontraksi,8,6.125,0.125,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9362,clickbait,rajin lari winky wiryawan ketularan istri,6,6.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9363,clickbait,bj habibie meninggal dunia jelang rilis teaser poster film habibie ainun,11,5.6363636360000005,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9364,non-clickbait,kenang bj habibie sctv tayangkan film habibie ainun,8,5.5,0.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9365,clickbait,bj habibie meninggal dunia tengok kembali rekam jejaknya di layar lebar,11,5.545454545,0.181818182,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9366,non-clickbait,indra sjafri punya kenangan mendalam dengan mendiang bj habibie,9,6.1111111110000005,0.222222222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9367,clickbait,aguero hengkang berikut calon striker penggantinya,6,7.5,0.166666667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9368,non-clickbait,kontradiksi osas saha usai debut bersama timnas indonesia,8,6.25,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9369,non-clickbait,gaji cristiano ronaldo di juventus kali lipat dari bintang top serie a,12,4.916666667,0.166666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9370,non-clickbait,cetak hatttrick ke pelatih portugal sebut cristiano ronaldo terbaik di dunia,11,6.0,0.272727273,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9371,non-clickbait,cetak gol untuk portugal cristiano ronaldo pecahkan rekor kualifikasi euro,10,6.5,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9372,non-clickbait,pssi segera evaluasi simon mcmenemy sebagai pelatih timnas indonesia,9,6.666666667,0.222222222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9373,non-clickbait,yamaha endurance festival bakal diramaikan artis dangdut,7,7.142857143,0.14285714300000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9374,clickbait,motogp san marino pembalap indonesia andi gilang bakal tampil di moto,11,5.3636363639999995,0.181818182,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9375,clickbait,kualifikasi euro gol tercipta timnas inggris sukses tekuk kosovo,9,6.222222222,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9376,clickbait,kualifikasi euro ronaldo borong gol portugal gilas lithuania,8,6.625,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9377,clickbait,pelatih thailand puji dua pemain ini usai permalukan timnas indonesia,10,6.0,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9378,clickbait,mu terlalu berisiko andalkan striker muda,6,6.0,0.166666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9379,clickbait,barcelona bukan lagi penyumbang dominan untuk timnas spanyol,8,6.625,0.375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9380,clickbait,masa depan higuain di juventus semakin cerah,7,5.428571429,0.571428571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9381,non-clickbait,tumbuhkan minat baca pembalap kezia santoso dirikan pustaka bintang,9,6.555555556,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9382,clickbait,timnas indonesia kalah lagi simon mcmenemy saya mewakili juta penduduk,10,6.1,0.2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9383,clickbait,legenda mu puji performa daniel james,6,5.333333333,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9384,clickbait,hal yang harus dilakukan mu untuk membungkam leicester,8,5.875,0.625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9385,clickbait,lukaku lega bisa bermain di bawah asuhan conte,8,4.875,0.375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9386,non-clickbait,douglas costa tolak tawaran mu,5,5.2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9387,clickbait,hasil lengkap kualifikasi euro gelontoran gol ronaldo untuk timnas portugal,10,6.6,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9388,clickbait,thiago silva sebut neymar bakal tetap jadi andalan psg,9,5.1111111110000005,0.444444444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9389,clickbait,motogp quartararo diprediksi bisa runtuhkan dominasi marquez,7,7.714285714,0.14285714300000002,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9390,clickbait,sergio ramos minta izin hengkang dari real madrid,8,5.25,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9391,clickbait,bomber chelsea jadi korban rasial sang ibu merasa terpukul,9,5.555555556,0.333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9392,clickbait,sergio ramos bidik trofi liga champions kelima bersama real madrid,10,5.7,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9393,clickbait,jadi sasaran kritikan eks kapten mu akui kehilangan berat badan kilogram,11,5.6363636360000005,0.090909091,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9394,clickbait,daniel james bisa samai rekor solskjaer di manchester united,9,5.777777778,0.222222222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9395,non-clickbait,jadwal shopee liga siaran langsung persipura vs persija,8,6.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9396,clickbait,mu terancam tak diperkuat pemain pilar saat hadapi leicester city,10,5.6,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9397,clickbait,frank lampard ingin rekrut pemain ini untuk chelsea,8,5.5,0.375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9398,non-clickbait,jadwal motogp san marino balapan akhir pekan ini,8,5.125,0.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9399,clickbait,timnas indonesia dipermalukan thailand simon mcmenemy minta suporter realistis,9,7.777777778,0.111111111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9400,clickbait,hazard berpeluang lakoni debut bersama real madrid lawan levante,9,6.222222222,0.111111111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9401,clickbait,pogba beberapa kali kontak messi bahas pindah ke la liga,10,4.7,0.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9402,clickbait,saksikan live streaming indosiar exclusive di vidio persipura jayapura vs persija,11,6.454545455,0.090909091,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9403,non-clickbait,live streaming shopee liga badak lampung vs persela lamongan di vidio com,12,5.166666667,0.083333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9404,clickbait,klasemen motogp dovizioso belum menyerah kejar marquez,7,6.857142857,0.14285714300000002,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9405,clickbait,nilai pemain timnas indonesia saat dipecundangi thailand,7,7.142857143,0.14285714300000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9406,non-clickbait,andritany ardhiyasa dicemooh suporter timnas indonesia pssi tidak membela,9,7.222222222,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9407,clickbait,klasemen kualifikasi piala dunia grup g timnas indonesia terpuruk,9,6.333333333,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9408,clickbait,podcast audisi pb djarum dihentikan bagaimana nasib atlet belia,9,6.1111111110000005,0.111111111,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9409,clickbait,saksikan live streaming shopee liga psm makassar vs psis semarang di indosiar,12,5.5,0.083333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9410,clickbait,klasemen shopee liga bali united masih mantap di puncak,9,5.222222222,0.222222222,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9411,clickbait,kecerobohan ederson buat timnas brasil takluk dari peru,8,6.0,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9412,clickbait,lithuania vs portugal cristiano ronaldo ogah pikirkan ballon d or,10,5.6,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9413,clickbait,jadwal timnas indonesia di kualifikasi piala dunia usai dihajar thailand,10,6.3,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9414,clickbait,calon kuat top skorer liga champions,6,5.166666667,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9415,clickbait,berapa lama simon mcmenemy menduduki kursi pelatih timnas indonesia,9,6.555555556,0.222222222,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9416,non-clickbait,jadwal persipura vs persija jakarta di shopee liga live indosiar,10,5.5,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9417,clickbait,dibantai thailand irfan bachdim timnas indonesia underdog,7,7.285714286,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9418,non-clickbait,live streaming vidio com badak lampung vs persela lamongan di shopee liga,12,5.166666667,0.083333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9419,non-clickbait,link live streaming indosiar persipura jayapura vs persija exclusive di vidio,11,6.090909091,0.090909091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9420,non-clickbait,live streaming shopee liga psm vs psis di indosiar,9,4.666666667,0.111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9421,clickbait,hal yang wajib segera dibenahi mu,6,4.666666667,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9422,non-clickbait,jadwal psm makassar vs psis siaran langsung di indosiar,9,5.222222222,0.111111111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9423,clickbait,argentina vs meksiko bangganya lautaro martinez bikin hattrick buat tim tango,11,6.090909091,0.090909091,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9424,clickbait,fakta menarik persaingan liga inggris hingga pekan ke,8,5.75,0.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9425,non-clickbait,saksikan live streaming shopee liga badak lampung vs persela lamongan di vidio com,13,5.384615385,0.076923077,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9426,clickbait,jika jadi ketua umum pssi iwan bule pertimbangkan posisi simon mcmenemy di timnas indonesia,14,5.571428571,0.28571428600000004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9427,clickbait,ramos sebut bek liverpool lebih pantas menangkan ballon d or ketimbang cristiano ronaldo,13,5.846153846,0.23076923100000002,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9428,non-clickbait,sambut putaran kedua pemain persib diminta minimalisir kartu kuning,9,6.555555556,0.222222222,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9429,non-clickbait,jadwal mu vs leicester city di liga inggris siaran langsung televisi,11,5.272727273,0.090909091,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9430,clickbait,bertabur rekor gli azzurri tatap kejayaan di pentas eropa,9,5.444444444,0.111111111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9431,non-clickbait,jangan lewatkan live streaming indosiar persipura jayapura vs persija exclusive di vidio,12,6.416666667,0.166666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9432,clickbait,klasemen liga inggris liverpool dan manchester city bersaing sengit di puncak,11,6.090909091,0.181818182,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9433,clickbait,cristiano ronaldo dipercaya bisa mencetak gol musim ini,8,6.0,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9434,clickbait,jadwal liga inggris akhir pekan ini mu jamu tim kuda hitam,11,4.3636363639999995,0.181818182,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9435,clickbait,klub david beckham mulai menggoda lionel messi,7,5.714285714,0.14285714300000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9436,non-clickbait,psis curi tiga angka di markas psm,7,4.0,0.28571428600000004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9437,clickbait,mu ogah beri diskon untuk pogba di januari,8,4.375,0.375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9438,clickbait,motogp johann zarco ceritakan kisah buruknya di sirkuit misano,9,6.0,0.111111111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9439,clickbait,badak lampung fc vs persela marquinhos selamatkan tuan rumah,9,5.777777778,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9440,non-clickbait,polisi selidiki dugaan pemerasan dari model seksi yang mengaku diperkosa neymar,11,6.272727272999999,0.181818182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9441,clickbait,jumlah gol internasional cristiano ronaldo masih kalah dari legenda iran,10,6.3,0.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9442,clickbait,absen lebih dari semusim mantan bek juventus siap kembali bela ac milan,12,5.0,0.333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9443,clickbait,kapten real madrid biarkan gareth bale bermain golf,8,5.5,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9444,clickbait,mu akan menggebrak di bursa transfer januari,7,5.428571429,0.28571428600000004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9445,clickbait,ingin gelar sepak bola wanita di old trafford mu khawatir kursi penonton kosong,13,5.153846154,0.153846154,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9446,non-clickbait,bukan hazard pelatih real madrid lebih menginginkan pogba,8,6.25,0.375,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9447,clickbait,gol semata wayang sutan zico bawa timnas indonesia u tekuk iran,11,4.818181818,0.090909091,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9448,clickbait,mesin gol barcelona belum komplet saat menjamu valencia,8,6.0,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9449,clickbait,mertesacker di masa wenger pemain arsenal tak pernah belajar dari kesalahan,11,5.909090909,0.454545455,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9450,clickbait,bikin rekor baru cristiano ronaldo lebih prioritaskan gelar untuk tim dan negara,12,5.75,0.333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9451,clickbait,sepak terjang cucu bj habibie di dunia sepak bola sempat berguru ke eropa,13,4.692307692,0.23076923100000002,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9452,clickbait,neymar masih berpeluang kembali ke barcelona,6,6.5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9453,clickbait,sadio mane jawab rumor akan hengkang dari liverpool,8,5.5,0.375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9454,clickbait,juara paruh musim bali united tak ingin terlena,8,5.0,0.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9455,non-clickbait,valentino rossi bisa membalap di motogp hingga,7,5.714285714,0.428571429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9456,clickbait,sempat bikin miris aksi bocah merokok di laga amal ternyata,10,5.0,0.3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9457,clickbait,arema fc vs borneo fc milo khawatirkan tipikal permainan lawan,10,5.3,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9458,non-clickbait,cucu alm bj habibie sempat dipanggil timnas indonesia u,9,5.222222222,0.111111111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9459,non-clickbait,facebook dan instagram hapus akun terkait kelompok neofasisme,8,6.75,0.125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9460,clickbait,saingi apple arcade google segera luncurkan play pass,8,5.75,0.125,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9461,clickbait,top tekno bocoran informasi spesifikasi fitur dan harga iphone,9,6.0,0.111111111,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9462,non-clickbait,pengguna snapchat kini bisa bagikan musik yang diputar di spotify,10,5.6,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9463,non-clickbait,pemerintah australia sarankan india tak pakai teknologi huawei,8,6.875,0.125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9464,non-clickbait,samsung galaxy m s usung baterai babon mah,8,4.375,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9465,clickbait,galaxy a s smartphone milenial berkamera mp seharga rp jutaan,10,5.2,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9466,clickbait,video melihat lebih dekat wujud iphone,6,5.5,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9467,non-clickbait,apple perkenalkan apple watch series kini hadir dengan always on display,11,5.6363636360000005,0.181818182,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9468,non-clickbait,hindari praktik calo imigrasi tangerang andalkan teknologi digital,8,7.375,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9469,clickbait,dukung grafis tinggi untuk main gim ini spesifikasi lengkap galaxy a s,12,4.916666667,0.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9470,clickbait,video top iphone resmi dirilis berapa harganya,7,5.714285714,0.14285714300000002,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9471,clickbait,perjalanan karier bj habibie bapak teknologi yang jadi presiden ketiga ri,11,5.727272727000001,0.272727273,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9472,clickbait,bj habibie meninggal ucapan duka cita warganet puncaki lini masa twitter,11,5.6363636360000005,0.090909091,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9473,non-clickbait,blokir internet di manokwari dan sorong dibuka sisakan wilayah jayapura,10,6.2,0.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9474,non-clickbait,hadirkan galaxy a s samsung hentikan produksi galaxy a,9,5.1111111110000005,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9475,non-clickbait,bj habibie meninggal jadi sorotan dunia,6,5.666666667,0.166666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9476,clickbait,bj habibie meninggal warganet ucapkan selamat jalan,7,6.428571429,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9477,non-clickbait,iphone pro dan pro max meluncur dengan tiga kamera,9,4.666666667,0.333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9478,non-clickbait,data jadi komoditas utama di era digital,7,4.8571428569999995,0.28571428600000004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9479,clickbait,apple arcade resmi rilis gandeng konami dan penerbit gim lainnya,10,5.5,0.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9480,non-clickbait,apple tv resmi hadir dengan konten orisinal,7,5.285714286,0.14285714300000002,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
